,公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,累计确诊人数,累计治愈人数,累计死亡人数,核减,治愈核减,死亡核减
3225,2月3日,地区级,河南,地区待确认,,4.0,,,,,,,
3226,2月3日,地区级,河南,鹤壁,2.0,,,,,,,,
3227,2月3日,地区级,河南,焦作,4.0,1.0,,,,,,,
3228,2月3日,地区级,河南,开封,1.0,,,,,,,,
3229,2月3日,地区级,河南,洛阳,5.0,1.0,,,,,,,
3230,2月3日,地区级,河南,漯河,3.0,,,,,,,,
3231,2月3日,地区级,河南,南阳,15.0,,,,,,,,
3232,2月3日,地区级,河南,平顶山,9.0,,,,,,,,
3233,2月3日,地区级,河南,濮阳,1.0,,,,,,,,
3234,2月3日,地区级,河南,商丘,10.0,,,,,,,,
3235,2月3日,地区级,河南,新乡,6.0,,,,,,,,
3236,2月3日,地区级,河南,信阳,13.0,,,,,,,,
3237,2月3日,地区级,河南,许昌,4.0,,,,,,,,
3238,2月3日,地区级,河南,郑州,13.0,,,,,,,,
3239,2月3日,地区级,河南,周口,5.0,,,,,,,,
3240,2月3日,地区级,河南,驻马店,14.0,,,,,,,,
3241,2月3日,省级,河南,,109.0,6.0,,,20.0,2.0,,,
3242,2月3日,地区级,黑龙江,哈尔滨,18.0,,,,,,,,
3243,2月3日,地区级,黑龙江,鹤岗,1.0,,,,,,,,
3244,2月3日,地区级,黑龙江,鸡西,3.0,,,,,,,,
3245,2月3日,地区级,黑龙江,七台河,1.0,,,,,,,,
3246,2月3日,地区级,黑龙江,齐齐哈尔,3.0,,,,,,,,
3247,2月3日,地区级,黑龙江,双鸭山,5.0,,,,,,,,
3248,2月3日,地区级,黑龙江,绥化,6.0,,,,,,,,
3249,2月3日,省级,黑龙江,,37.0,,,,2.0,2.0,,,
3250,2月3日,地区级,湖北,鄂州,26.0,2.0,3.0,,,,,,
3251,2月3日,地区级,湖北,恩施州,12.0,,,,,,,,
3252,2月3日,地区级,湖北,黄冈,176.0,9.0,2.0,,,,,,
3253,2月3日,地区级,湖北,黄石,71.0,1.0,,,,,,,
3254,2月3日,地区级,湖北,荆门,55.0,,3.0,,,,,,
3255,2月3日,地区级,湖北,荆州,114.0,3.0,1.0,,,,,,
3256,2月3日,地区级,湖北,潜江,9.0,,,,,,,,
3257,2月3日,地区级,湖北,神农架,3.0,,,,,,,,
3258,2月3日,地区级,湖北,十堰,35.0,4.0,,,,,,,
3259,2月3日,地区级,湖北,随州,183.0,,1.0,,,,,,
3260,2月3日,地区级,湖北,天门,2.0,,,,,,,,
3261,2月3日,地区级,湖北,武汉,1242.0,79.0,48.0,,,,,,
3262,2月3日,地区级,湖北,仙桃,19.0,,,,,,,,
3263,2月3日,地区级,湖北,咸宁,52.0,,,,,,,,
3264,2月3日,地区级,湖北,襄阳,84.0,,1.0,,,,,,
3265,2月3日,地区级,湖北,孝感,202.0,2.0,3.0,,,,,,
3266,2月3日,地区级,湖北,宜昌,60.0,1.0,2.0,,,,,,
3267,2月3日,省级,湖北,,2345.0,101.0,64.0,,396.0,414.0,,,
3268,2月3日,地区级,湖南,常德,5.0,,,,,,,,
3269,2月3日,地区级,湖南,郴州,1.0,,,,,,,,
3270,2月3日,地区级,湖南,衡阳,3.0,1.0,,,,,,,
3271,2月3日,地区级,湖南,怀化,3.0,,,,,,,,
3272,2月3日,地区级,湖南,娄底,5.0,1.0,,,,,,,
3273,2月3日,地区级,湖南,邵阳,4.0,,,,,,,,
3274,2月3日,地区级,湖南,湘潭,2.0,,,,,,,,
3275,2月3日,地区级,湖南,益阳,5.0,1.0,,,,,,,
3276,2月3日,地区级,湖南,永州,,3.0,,,,,,,
3277,2月3日,地区级,湖南,岳阳,13.0,,,,,,,,
3278,2月3日,地区级,湖南,长沙,23.0,,,,,,,,
3279,2月3日,地区级,湖南,株洲,8.0,,,,,,,,
3280,2月3日,省级,湖南,,72.0,6.0,,,22.0,,,,
3281,2月3日,地区级,吉林,吉林,1.0,,,,,,,,
3282,2月3日,地区级,吉林,辽源,3.0,,,,,,,,
3283,2月3日,地区级,吉林,四平,2.0,,,,,,,,
3284,2月3日,地区级,吉林,四平,3.0,,,,,,,,
3285,2月3日,地区级,吉林,延边,1.0,,,,,,,,
3286,2月3日,地区级,吉林,长春,1.0,,,,,,,,
3287,2月3日,省级,吉林,,11.0,,,,1.0,,,,
3288,2月3日,地区级,江苏,常州,4.0,,,,,,,,
3289,2月3日,地区级,江苏,淮安,4.0,,,,,,,,
3290,2月3日,地区级,江苏,连云港,3.0,,,,,,,,
3291,2月3日,地区级,江苏,南京,4.0,,,,,,,,
3292,2月3日,地区级,江苏,南通,3.0,,,,,,,,
3293,2月3日,地区级,江苏,苏州,8.0,,,,,,,,
3294,2月3日,地区级,江苏,泰州,2.0,,,,,,,,
3295,2月3日,地区级,江苏,无锡,2.0,1.0,,,,,,,
3296,2月3日,地区级,江苏,宿迁,1.0,,,,,,,,
3297,2月3日,地区级,江苏,徐州,3.0,,,,,,,,
3298,2月3日,地区级,江苏,扬州,1.0,,,,,,,,
3299,2月3日,地区级,江苏,镇江,2.0,,,,,,,,
3300,2月3日,省级,江苏,,37.0,1.0,,,8.0,,,,
3301,2月3日,地区级,江西,抚州,5.0,,,,,,,,
3302,2月3日,地区级,江西,赣州,7.0,,,,,,,,
3303,2月3日,地区级,江西,吉安,2.0,,,,,,,,
3304,2月3日,地区级,江西,景德镇,1.0,,,,,,,,
3305,2月3日,地区级,江西,九江,14.0,,,,,,,,
3306,2月3日,地区级,江西,南昌,18.0,,,,,,,,
3307,2月3日,地区级,江西,萍乡,2.0,,,,,,,,
3308,2月3日,地区级,江西,上饶,18.0,,,,,,,,
3309,2月3日,地区级,江西,新余,9.0,,,,,,,,
3310,2月3日,地区级,江西,宜春,9.0,1.0,,,,,,,
3311,2月3日,省级,江西,,85.0,1.0,,,19.0,,,,
3312,2月3日,地区级,辽宁,阜新,2.0,,,,,,,,
3313,2月3日,地区级,辽宁,沈阳,2.0,,,,,,,,
3314,2月3日,省级,辽宁,,4.0,,,,1.0,,,,
3315,2月3日,地区级,内蒙古,呼伦贝尔,1.0,,,,,,,,
3316,2月3日,省级,内蒙古,,1.0,,,,1.0,,,,
3317,2月3日,地区级,宁夏,石嘴山,1.0,,,,,,,,
3318,2月3日,地区级,宁夏,银川,1.0,1.0,,,,,,,
3319,2月3日,地区级,宁夏,中卫,1.0,,,,,,,,
3320,2月3日,省级,宁夏,,3.0,1.0,,,1.0,,,,
3321,2月3日,地区级,青海,海北州,2.0,,,,,,,,
3322,2月3日,省级,青海,,2.0,,,,,,,,
3323,2月3日,地区级,山东,滨州,1.0,,,,,,,,
3324,2月3日,地区级,山东,菏泽,1.0,,,,,,,,
3325,2月3日,地区级,山东,济南,3.0,,,,,,,,
3326,2月3日,地区级,山东,济宁,3.0,,,,,,,,
3327,2月3日,地区级,山东,聊城,1.0,,,,,,,,
3328,2月3日,地区级,山东,临沂,3.0,1.0,,,,,,,
3329,2月3日,地区级,山东,青岛,4.0,,,,,,,,
3330,2月3日,地区级,山东,日照,2.0,,,,,,,,
3331,2月3日,地区级,山东,泰安,1.0,,,,,,,,
3332,2月3日,地区级,山东,烟台,4.0,,,,,,,,
3333,2月3日,地区级,山东,枣庄,1.0,,,,,,,,
3334,2月3日,省级,山东,,24.0,1.0,,,7.0,,,,
3335,2月3日,地区级,山西,晋城,1.0,,,,,,,,
3336,2月3日,地区级,山西,晋中,4.0,,,,,,,,
3337,2月3日,地区级,山西,运城,3.0,,,,,,,,
3338,2月3日,省级,山西,,8.0,,,,2.0,,,,
3339,2月3日,地区级,陕西,宝鸡,2.0,,,,,,,,
3340,2月3日,地区级,陕西,汉中,1.0,,,,,,,,
3341,2月3日,地区级,陕西,商洛,3.0,,,,,,,,
3342,2月3日,地区级,陕西,西安,5.0,1.0,,,,,,,
3343,2月3日,地区级,陕西,咸阳,2.0,,,,,,,,
3344,2月3日,地区级,陕西,咸阳,1.0,,,,,,,,
3345,2月3日,省级,陕西,,14.0,1.0,,,1.0,,,,
3346,2月3日,地区级,上海,宝山,1.0,,,,,,,,
3347,2月3日,地区级,上海,嘉定,1.0,,,,,,,,
3348,2月3日,地区级,上海,闵行,1.0,,,,,,,,
3349,2月3日,地区级,上海,浦东,1.0,,,,,,,,
3350,2月3日,地区级,上海,普陀,2.0,,,,,,,,
3351,2月3日,地区级,上海,外地来沪,3.0,,,,,,,,
3352,2月3日,地区级,上海,徐汇,4.0,,,,,,,,
3353,2月3日,地区级,上海,杨浦,1.0,,,,,,,,
3354,2月3日,地区级,上海,长宁,1.0,,,,,,,,
3355,2月3日,省级,上海,,15.0,,,,10.0,1.0,,,
3356,2月3日,地区级,四川,成都,10.0,,,,,1.0,,,
3357,2月3日,地区级,四川,达州,2.0,1.0,,,,,,,
3358,2月3日,地区级,四川,德阳,2.0,,,,,,,,
3359,2月3日,地区级,四川,甘孜,2.0,,,,,,,,
3360,2月3日,地区级,四川,广安,3.0,,,,,,,,
3361,2月3日,地区级,四川,广元,1.0,,,,,,,,
3362,2月3日,地区级,四川,泸州,2.0,,,,,,,,
3363,2月3日,地区级,四川,眉山,2.0,,,,,,,,
3364,2月3日,地区级,四川,南充,1.0,,,,,,,,
3365,2月3日,地区级,四川,内江,3.0,,,,,,,,
3366,2月3日,地区级,四川,遂宁,,1.0,,,,,,,
3367,2月3日,省级,四川,,28.0,2.0,,,14.0,1.0,,,
3368,2月3日,省级,台湾,,,,,,,,,,
3369,2月3日,地区级,天津,宝坻区,6.0,,,,,,,,
3370,2月3日,地区级,天津,和平区,1.0,,,,,,,,
3371,2月3日,地区级,天津,南开区,1.0,,,,,,,,
3372,2月3日,地区级,天津,宁河区,1.0,,,,,,,,
3373,2月3日,地区级,天津,外地来津,2.0,,,,,,,,
3374,2月3日,地区级,天津,西青区,1.0,,,,,,,,
3375,2月3日,省级,天津,,12.0,,,,1.0,,,,
3376,2月3日,省级,西藏,,,,,,,,,,
3377,2月3日,省级,香港,,,,,,1.0,,,,
3378,2月3日,地区级,新疆,兵团第六师,1.0,,,,,,,,
3379,2月3日,地区级,新疆,昌吉州,1.0,,,,,,,,
3380,2月3日,地区级,新疆,乌鲁木齐,2.0,,,,,,,,
3381,2月3日,地区级,新疆,伊犁州,1.0,,,,,,,,
3382,2月3日,省级,新疆,,5.0,,,,,,,,
3383,2月3日,地区级,云南,楚雄州,1.0,,,,,,,,
3384,2月3日,地区级,云南,德宏州,1.0,,,,,,,,
3385,2月3日,地区级,云南,昆明,2.0,,,,,,,,
3386,2月3日,地区级,云南,曲靖,2.0,,,,,,,,
3387,2月3日,地区级,云南,文山州,1.0,,,,,,,,
3388,2月3日,地区级,云南,西双版纳州,,1.0,,,,,,,
3389,2月3日,地区级,云南,玉溪,,1.0,,,,,,,
3390,2月3日,地区级,云南,昭通,1.0,,,,,,,,
3391,2月3日,省级,云南,,8.0,2.0,,,5.0,,,,
3392,2月3日,地区级,浙江,杭州,14.0,4.0,,,,,,,
3393,2月3日,地区级,浙江,湖州,,1.0,,,,,,,
3394,2月3日,地区级,浙江,嘉兴,4.0,,,,,,,,
3395,2月3日,地区级,浙江,金华,4.0,,,,,,,,
3396,2月3日,地区级,浙江,宁波,27.0,,,,,,,,
3397,2月3日,地区级,浙江,衢州,1.0,,,,,,,,
3398,2月3日,地区级,浙江,绍兴,,1.0,,,,,,,
3399,2月3日,地区级,浙江,台州,6.0,4.0,,,,,,,
3400,2月3日,地区级,浙江,温州,49.0,2.0,,,,,,,
3401,2月3日,省级,浙江,,105.0,12.0,,,48.0,,,,
3402,2月3日,地区级,重庆,巴南区,1.0,,,,,,,,
3403,2月3日,地区级,重庆,城口县,1.0,,,,,,,,
3404,2月3日,地区级,重庆,大渡口区,1.0,,,,,,,,
3405,2月3日,地区级,重庆,大足区,2.0,,,,,,,,
3406,2月3日,地区级,重庆,垫江县,1.0,1.0,,,,,,,
3407,2月3日,地区级,重庆,丰都县,1.0,,,,,,,,
3408,2月3日,地区级,重庆,九龙坡区,2.0,,,,,,,,
3409,2月3日,地区级,重庆,开州区,1.0,,,,,,,,
3410,2月3日,地区级,重庆,两江新区,1.0,,,,,,,,
3411,2月3日,地区级,重庆,南岸区,1.0,,,,,,,,
3412,2月3日,地区级,重庆,彭水县,2.0,,,,,,,,
3413,2月3日,地区级,重庆,綦江区,5.0,,,,,,,,
3414,2月3日,地区级,重庆,荣昌区,3.0,,,,,,,,
3415,2月3日,地区级,重庆,石柱县,2.0,,,,,,,,
3416,2月3日,地区级,重庆,潼南区,1.0,,,,,,,,
3417,2月3日,地区级,重庆,万州区,7.0,,,,,,,,
3418,2月3日,地区级,重庆,巫山县,,1.0,,,,,,,
3419,2月3日,地区级,重庆,渝中区,4.0,,,,,,,,
3420,2月3日,地区级,重庆,长寿区,1.0,,,,,,,,
3421,2月3日,省级,重庆,,37.0,2.0,,,9.0,2.0,,,
3422,2月3日,国家级,,,3235.0,157.0,64.0,,,,-2.0,,
3423,2月4日,地区级,安徽,安庆,1.0,3.0,,,,,,,
3424,2月4日,地区级,安徽,蚌埠,5.0,,,,,,,,
3425,2月4日,地区级,安徽,亳州,10.0,,,,,,,,
3426,2月4日,地区级,安徽,池州,1.0,,,,,,,,
3427,2月4日,地区级,安徽,阜阳,5.0,3.0,,,,,,,
3428,2月4日,地区级,安徽,合肥,12.0,,,,,,,,
3429,2月4日,地区级,安徽,淮北,3.0,,,,,,,,
3430,2月4日,地区级,安徽,淮南,4.0,,,,,,,,
3431,2月4日,地区级,安徽,六安,4.0,,,,,,,,
3432,2月4日,地区级,安徽,马鞍山,2.0,,,,,,,,
3433,2月4日,地区级,安徽,芜湖,2.0,,,,,,,,
3434,2月4日,地区级,安徽,宿州,1.0,,,,,,,,
3435,2月4日,省级,安徽,,50.0,6.0,,,20.0,,,,
3436,2月4日,省级,澳门,,,,,,,,,,
3437,2月4日,地区级,北京,昌平,1.0,,,,,,,,
3438,2月4日,地区级,北京,朝阳,7.0,,,,,,,,
3439,2月4日,地区级,北京,地区待确认,,1.0,,,,,,,
3440,2月4日,地区级,北京,东城,4.0,,,,,,,,
3441,2月4日,地区级,北京,房山,6.0,,,,,,,,
3442,2月4日,地区级,北京,丰台,2.0,,,,,,,,
3443,2月4日,地区级,北京,怀柔,1.0,,,,,,,,
3444,2月4日,地区级,北京,石景山,1.0,,,,,,,,
3445,2月4日,地区级,北京,顺义,1.0,,,,,,,,
3446,2月4日,地区级,北京,外地来京,1.0,,,,,,,,
3447,2月4日,地区级,北京,西城,1.0,,,,,,,,
3448,2月4日,省级,北京,,25.0,1.0,,,24.0,1.0,,,
3449,2月4日,地区级,福建,福州,2.0,2.0,,,,,,,
3450,2月4日,地区级,福建,南平,1.0,,,,,,,,
3451,2月4日,地区级,福建,宁德,2.0,1.0,,,,,,,
3452,2月4日,地区级,福建,莆田,1.0,,,,,,,,
3453,2月4日,地区级,福建,泉州,2.0,3.0,,,,,,,
3454,2月4日,地区级,福建,厦门,1.0,,,,,,,,
3455,2月4日,地区级,福建,漳州,2.0,,,,,,,,
3456,2月4日,省级,福建,,11.0,6.0,,,7.0,,,,
3457,2月4日,地区级,甘肃,兰州,2.0,1.0,,,,,,,
3458,2月4日,省级,甘肃,,2.0,1.0,,,4.0,,,,
3459,2月4日,地区级,广东,地区待确认,,,,,,,,-1.0,
3460,2月4日,地区级,广东,东莞,7.0,,,,,,,,
3461,2月4日,地区级,广东,佛山,3.0,,,,,,,,
3462,2月4日,地区级,广东,广州,21.0,4.0,,,,,,,
3463,2月4日,地区级,广东,惠州,2.0,,,,,,,,
3464,2月4日,地区级,广东,江门,1.0,,,,,,,,
3465,2月4日,地区级,广东,茂名,1.0,,,,,,,,
3466,2月4日,地区级,广东,梅州,1.0,,,,,,,,
3467,2月4日,地区级,广东,清远,2.0,,,,,,,,
3468,2月4日,地区级,广东,汕头,2.0,3.0,,,,,,,
3469,2月4日,地区级,广东,韶关,,1.0,,,,,,,
3470,2月4日,地区级,广东,深圳,20.0,3.0,,,,,,,
3471,2月4日,地区级,广东,湛江,3.0,,,,,,,,
3472,2月4日,地区级,广东,肇庆,1.0,,,,,,,,
3473,2月4日,地区级,广东,中山,4.0,2.0,,,,,,,
3474,2月4日,地区级,广东,珠海,5.0,,,,,,,,
3475,2月4日,省级,广东,,73.0,12.0,,,32.0,,,,
3476,2月4日,地区级,广西,北海,2.0,2.0,,,,,,,
3477,2月4日,地区级,广西,防城港,2.0,,,,,,,,
3478,2月4日,地区级,广西,桂林,2.0,,,,,,,,
3479,2月4日,地区级,广西,河池,1.0,,,,,,,,
3480,2月4日,地区级,广西,柳州,2.0,1.0,,,,,,,
3481,2月4日,地区级,广西,南宁,1.0,,,,,,,,
3482,2月4日,地区级,广西,钦州,1.0,,,,,,,,
3483,2月4日,省级,广西,,11.0,3.0,,,10.0,,,,
3484,2月4日,地区级,贵州,安顺,1.0,,,,,,,,
3485,2月4日,地区级,贵州,毕节,3.0,,,,,,,,
3486,2月4日,地区级,贵州,贵阳,2.0,,,,,,,,
3487,2月4日,地区级,贵州,黔东南州,1.0,,,,,,,,
3488,2月4日,地区级,贵州,黔南州,,3.0,,,,,,,
3489,2月4日,地区级,贵州,黔西南州,1.0,,,,,,,,
3490,2月4日,省级,贵州,,8.0,3.0,,,5.0,,,,
3491,2月4日,地区级,海南,保亭,2.0,,,,,,,,
3492,2月4日,地区级,海南,澄迈县,1.0,,,,,,,,
3493,2月4日,地区级,海南,东方,1.0,,,,,,,,
3494,2月4日,地区级,海南,海口,2.0,,,,,,,,
3495,2月4日,地区级,海南,临高县,1.0,,,,,,,,
3496,2月4日,地区级,海南,陵水县,,,,,,,-1.0,,
3497,2月4日,地区级,海南,三亚,4.0,,,,,,,,
3498,2月4日,省级,海南,,11.0,,,,4.0,1.0,-1.0,,
3499,2月4日,地区级,河北,保定,4.0,,,,,,,,
3500,2月4日,地区级,河北,承德,1.0,,,,,,,,
3501,2月4日,地区级,河北,廊坊,1.0,,,,,,,,
3502,2月4日,地区级,河北,秦皇岛,1.0,,,,,,,,
3503,2月4日,地区级,河北,石家庄,,1.0,,,,,,,
3504,2月4日,地区级,河北,唐山,1.0,,,,,,,,
3505,2月4日,地区级,河北,张家口,1.0,,,,,,,,
3506,2月4日,省级,河北,,9.0,1.0,,,4.0,1.0,,,
3507,2月4日,地区级,河南,安阳,2.0,1.0,,,,,,,
3508,2月4日,地区级,河南,地区待确认,,12.0,,,,,,,
3509,2月4日,地区级,河南,焦作,3.0,,,,,,,,
3510,2月4日,地区级,河南,开封,5.0,,,,,,,,
3511,2月4日,地区级,河南,洛阳,5.0,,,,,,,,
3512,2月4日,地区级,河南,漯河,1.0,,,,,,,,
3513,2月4日,地区级,河南,南阳,8.0,,,,,,,,
3514,2月4日,地区级,河南,平顶山,6.0,,,,,,,,
3515,2月4日,地区级,河南,商丘,1.0,,,,,,,,
3516,2月4日,地区级,河南,新乡,6.0,2.0,,,,,,,
3517,2月4日,地区级,河南,信阳,26.0,1.0,,,,,,,
3518,2月4日,地区级,河南,许昌,5.0,,,,,,,,
3519,2月4日,地区级,河南,郑州,7.0,5.0,,,,,,,
3520,2月4日,地区级,河南,周口,4.0,,,,,,,,
3521,2月4日,地区级,河南,驻马店,10.0,,,,,,,,
3522,2月4日,省级,河南,,89.0,21.0,,,41.0,2.0,,,
3523,2月4日,地区级,黑龙江,哈尔滨,10.0,2.0,,,,,,,
3524,2月4日,地区级,黑龙江,鸡西,3.0,,,,,,,,
3525,2月4日,地区级,黑龙江,牡丹江,1.0,,,,,,,,
3526,2月4日,地区级,黑龙江,七台河,1.0,,,,,,,,
3527,2月4日,地区级,黑龙江,齐齐哈尔,14.0,,,,,,,,
3528,2月4日,地区级,黑龙江,双鸭山,4.0,,,,,,,,
3529,2月4日,地区级,黑龙江,绥化,2.0,,,,,,,,
3530,2月4日,省级,黑龙江,,35.0,2.0,,,4.0,2.0,,,
3531,2月4日,地区级,湖北,地区待确认,,,,,,,,-1.0,
3532,2月4日,地区级,湖北,鄂州,50.0,2.0,,,,,,,
3533,2月4日,地区级,湖北,恩施州,15.0,1.0,,,,,,,
3534,2月4日,地区级,湖北,黄冈,223.0,11.0,6.0,,,,,,
3535,2月4日,地区级,湖北,黄石,104.0,8.0,,,,,,,
3536,2月4日,地区级,湖北,荆门,22.0,10.0,2.0,,,,,,
3537,2月4日,地区级,湖北,荆州,100.0,3.0,2.0,,,,,,
3538,2月4日,地区级,湖北,潜江,10.0,,,,,,,,
3539,2月4日,地区级,湖北,十堰,27.0,3.0,,,,,,,
3540,2月4日,地区级,湖北,随州,65.0,6.0,2.0,,,,,,
3541,2月4日,地区级,湖北,天门,11.0,,,,,,,,
3542,2月4日,地区级,湖北,武汉,1967.0,65.0,49.0,,,,,,
3543,2月4日,地区级,湖北,仙桃,37.0,,1.0,,,,,,
3544,2月4日,地区级,湖北,咸宁,36.0,1.0,,,,,,,
3545,2月4日,地区级,湖北,襄阳,103.0,6.0,1.0,,,,,,
3546,2月4日,地区级,湖北,孝感,342.0,2.0,1.0,,,,,,
3547,2月4日,地区级,湖北,宜昌,44.0,7.0,1.0,,,,,,
3548,2月4日,省级,湖北,,3156.0,125.0,65.0,,520.0,479.0,,-1.0,
3549,2月4日,地区级,湖南,常德,6.0,3.0,,,,,,,
3550,2月4日,地区级,湖南,郴州,2.0,,,,,,,,
3551,2月4日,地区级,湖南,衡阳,4.0,1.0,,,,,,,
3552,2月4日,地区级,湖南,怀化,,1.0,,,,,,,
3553,2月4日,地区级,湖南,娄底,5.0,1.0,,,,,,,
3554,2月4日,地区级,湖南,邵阳,13.0,1.0,,,,,,,
3555,2月4日,地区级,湖南,湘潭,2.0,1.0,,,,,,,
3556,2月4日,地区级,湖南,湘西自治州,1.0,,,,,,,,
3557,2月4日,地区级,湖南,益阳,5.0,,,,,,,,
3558,2月4日,地区级,湖南,永州,4.0,,,,,,,,
3559,2月4日,地区级,湖南,岳阳,6.0,,,,,,,,
3560,2月4日,地区级,湖南,长沙,16.0,4.0,,,,,,,
3561,2月4日,地区级,湖南,株洲,4.0,1.0,,,,,,,
3562,2月4日,省级,湖南,,68.0,13.0,,,35.0,,,,
3563,2月4日,地区级,吉林,四平,1.0,,,,,,,,
3564,2月4日,地区级,吉林,四平,1.0,,,,,,,,
3565,2月4日,地区级,吉林,长春,10.0,,,,,,,,
3566,2月4日,省级,吉林,,12.0,,,,1.0,,,,
3567,2月4日,地区级,江苏,常州,5.0,2.0,,,,,,,
3568,2月4日,地区级,江苏,淮安,4.0,,,,,,,,
3569,2月4日,地区级,江苏,连云港,3.0,,,,,,,,
3570,2月4日,地区级,江苏,南京,3.0,2.0,,,,,,,
3571,2月4日,地区级,江苏,南通,3.0,,,,,,,,
3572,2月4日,地区级,江苏,苏州,3.0,,,,,,,,
3573,2月4日,地区级,江苏,泰州,3.0,1.0,,,,,,,
3574,2月4日,地区级,江苏,无锡,1.0,,,,,,,,
3575,2月4日,地区级,江苏,宿迁,1.0,,,,,,,,
3576,2月4日,地区级,江苏,徐州,6.0,,,,,,,,
3577,2月4日,地区级,江苏,镇江,1.0,,,,,,,,
3578,2月4日,省级,江苏,,33.0,5.0,,,13.0,,,,
3579,2月4日,地区级,江西,抚州,10.0,1.0,,,,,,,
3580,2月4日,地区级,江西,赣州,6.0,,,,,,,,
3581,2月4日,地区级,江西,九江,8.0,,,,,,,,
3582,2月4日,地区级,江西,南昌,13.0,3.0,,,,,,,
3583,2月4日,地区级,江西,萍乡,2.0,,,,,,,,
3584,2月4日,地区级,江西,上饶,19.0,1.0,,,,,,,
3585,2月4日,地区级,江西,新余,10.0,1.0,,,,,,,
3586,2月4日,地区级,江西,宜春,3.0,2.0,,,,,,,
3587,2月4日,地区级,江西,鹰潭,1.0,,,,,,,,
3588,2月4日,省级,江西,,72.0,8.0,,,27.0,,,,
3589,2月4日,地区级,辽宁,大连,1.0,1.0,,,,,,,
3590,2月4日,地区级,辽宁,阜新,2.0,,,,,,,,
3591,2月4日,地区级,辽宁,葫芦岛,1.0,,,,,,,,
3592,2月4日,地区级,辽宁,沈阳,3.0,,,,,,,,
3593,2月4日,省级,辽宁,,7.0,1.0,,,2.0,,,,
3594,2月4日,地区级,内蒙古,巴彦淖尔,1.0,,,,,,,,
3595,2月4日,地区级,内蒙古,包头,1.0,,,,,,,,
3596,2月4日,地区级,内蒙古,赤峰,1.0,,,,,,,,
3597,2月4日,地区级,内蒙古,鄂尔多斯,2.0,,,,,,,,
3598,2月4日,地区级,内蒙古,呼和浩特,1.0,,,,,,,,
3599,2月4日,地区级,内蒙古,乌海,1.0,,,,,,,,
3600,2月4日,省级,内蒙古,,7.0,,,,1.0,,,,
3601,2月4日,省级,宁夏,,,,,,1.0,,,,
3602,2月4日,地区级,青海,西宁,2.0,,,,,,,,
3603,2月4日,省级,青海,,2.0,,,,,,,,
3604,2月4日,地区级,山东,滨州,,2.0,,,,,,,
3605,2月4日,地区级,山东,菏泽,2.0,,,,,,,,
3606,2月4日,地区级,山东,济南,4.0,,,,,,,,
3607,2月4日,地区级,山东,济宁,2.0,2.0,,,,,,,
3608,2月4日,地区级,山东,聊城,2.0,,,,,,,,
3609,2月4日,地区级,山东,临沂,3.0,,,,,,,,
3610,2月4日,地区级,山东,青岛,5.0,2.0,,,,,,,
3611,2月4日,地区级,山东,泰安,2.0,,,,,,,,
3612,2月4日,地区级,山东,威海,2.0,,,,,,,,
3613,2月4日,地区级,山东,潍坊,3.0,,,,,,,,
3614,2月4日,地区级,山东,枣庄,1.0,,,,,,,,
3615,2月4日,地区级,山东,淄博,2.0,,,,,,,,
3616,2月4日,省级,山东,,28.0,6.0,,,13.0,,,,
3617,2月4日,地区级,山西,晋中,2.0,2.0,,,,,,,
3618,2月4日,地区级,山西,朔州,1.0,,,,,,,,
3619,2月4日,地区级,山西,太原,3.0,,,,,,,,
3620,2月4日,地区级,山西,运城,1.0,,,,,,,,
3621,2月4日,省级,山西,,7.0,2.0,,,4.0,,,,
3622,2月4日,地区级,陕西,安康,2.0,,,,,,,,
3623,2月4日,地区级,陕西,汉中,3.0,,,,,,,,
3624,2月4日,地区级,陕西,商洛,1.0,,,,,,,,
3625,2月4日,地区级,陕西,渭南,3.0,,,,,,,,
3626,2月4日,地区级,陕西,西安,10.0,1.0,,,,,,,
3627,2月4日,地区级,陕西,咸阳,4.0,,,,,,,,
3628,2月4日,省级,陕西,,23.0,1.0,,,2.0,,,,
3629,2月4日,地区级,上海,宝山,1.0,,,,,,,,
3630,2月4日,地区级,上海,崇明,1.0,,,,,,,,
3631,2月4日,地区级,上海,地区待确认,,2.0,,,,,,,
3632,2月4日,地区级,上海,奉贤,1.0,,,,,,,,
3633,2月4日,地区级,上海,金山,1.0,,,,,,,,
3634,2月4日,地区级,上海,静安,3.0,,,,,,,,
3635,2月4日,地区级,上海,闵行,1.0,,,,,,,,
3636,2月4日,地区级,上海,浦东,5.0,,,,,,,,
3637,2月4日,地区级,上海,青浦,2.0,,,,,,,,
3638,2月4日,地区级,上海,松江,2.0,,,,,,,,
3639,2月4日,地区级,上海,外地来沪,5.0,,,,,,,,
3640,2月4日,地区级,上海,徐汇,1.0,,,,,,,,
3641,2月4日,地区级,上海,杨浦,1.0,,,,,,,,
3642,2月4日,地区级,上海,长宁,1.0,,,,,,,,
3643,2月4日,省级,上海,,25.0,2.0,,,12.0,1.0,,,
3644,2月4日,地区级,四川,巴中,3.0,,,,,,,,
3645,2月4日,地区级,四川,成都,5.0,7.0,,,,1.0,,,
3646,2月4日,地区级,四川,达州,4.0,,,,,,,,
3647,2月4日,地区级,四川,甘孜,2.0,,,,,,,,
3648,2月4日,地区级,四川,凉山,1.0,,,,,,,,
